run_id,run_timestamp,test_id,area,priority,type,title,tags,status,duration_ms,retries,error_message
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-005,UI,P1,Load,Saved card persists across a full page reload,@everstage-qa @functional @positive @regression @task2,passed,1507,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-006,UI,P1,Positive,Saved card row exposes the cardholder name and the last 4 digits,@everstage-qa @functional @positive @regression @task2,passed,1335,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-014,UI,P1,Negative,Submit stays disabled when only the year is selected,@everstage-qa @functional @negative @regression @task2,passed,1190,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-015,UI,P1,Negative,Empty-string cardholder name is not enough to enable Submit,@everstage-qa @functional @negative @regression @task2,passed,1192,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-016,UI,P1,Negative,DOCUMENTED UX: whitespace-only cardholder name passes form validation,@everstage-qa @functional @negative @regression @task2,passed,1173,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-017,UI,P1,Negative,Submit is briefly disabled during in-flight save (no double-submit),@everstage-qa @functional @negative @regression @task2,passed,6672,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-033,UI,P1,Boundary,Unicode characters in cardholder name are accepted and rendered,@boundary @everstage-qa @functional @regression @task2,passed,1373,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-600,UI,P3,Positive,User can create a new address with valid input,,passed,699,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-601,UI,P3,Negative,Submit is disabled until all required fields are filled,,passed,529,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-602,UI,P3,Positive,Mobile number is enforced to numeric / sane length,,passed,559,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-603,UI,P3,Positive,Mobile number rejects non-numeric input,,passed,530,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-604,UI,P3,Positive,ZIP code accepts long input without client-side truncation,,passed,519,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-500,UI,P3,Positive,Add a product to the basket from search,,passed,758,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-501,UI,P3,Positive,Adding the same product twice increases its basket quantity,,passed,804,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-502,UI,P3,Positive,Increment and decrement basket item updates quantity,,passed,915,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-503,UI,P3,Positive,Removing the only basket item leaves the basket empty,,passed,624,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-504,UI,P3,Finding,Empty basket — checkout button is observed (Juice Shop UX finding),,passed,539,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-800,UI,P3,Positive,User can change password with valid input,,passed,1867,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-801,UI,P3,Negative,Wrong current password is rejected,,passed,1750,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-802,UI,P3,Negative,New / repeat mismatch keeps the Change button disabled,,passed,1700,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-803,UI,P3,Negative,Submit disabled while any field is empty,,passed,1734,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-900,UI,P3,Positive,"User can submit feedback with comment, rating, and captcha",,passed,827,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-901,UI,P3,Boundary,Comment max length is enforced at 160 chars,,passed,525,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-902,UI,P3,Negative,Submit disabled when no rating is selected,,passed,555,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-903,UI,P3,Negative,Wrong captcha answer is rejected,,passed,606,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1500,UI,P3,Positive,Wallet page renders the current balance,@everstage-qa @positive,passed,489,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1501,UI,P3,Positive,Last login IP page is reachable,@everstage-qa @positive,passed,626,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1502,UI,P3,Load,Privacy & Security menu route loads without redirect,@everstage-qa @positive,passed,506,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1503,UI,P3,Positive,Two-factor authentication setup page is reachable,@everstage-qa @positive,passed,645,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1504,UI,P3,Positive,Data-export page is reachable,@everstage-qa @positive,passed,647,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1505,UI,P3,Positive,Complain page is reachable for logged-in users,@everstage-qa @positive,passed,512,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1600,UI,P3,Positive,Privacy policy page is reachable without login,@everstage-qa @positive,passed,422,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1601,UI,P3,Positive,Photo wall page is reachable without login,@everstage-qa @positive,passed,367,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1602,UI,P3,Positive,Track-result lookup page is reachable,@everstage-qa @positive,passed,298,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1603,UI,P3,Negative,403 error page renders the error layout,@everstage-qa @negative,passed,290,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1200,UI,P3,Positive,User can reset password with correct security answer,,passed,3106,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1201,UI,P3,Negative,Reset is rejected when security answer is wrong,,passed,3046,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-100,UI,P1,Positive,beforeEach login lands on a logged-in homepage,@e2e @everstage-qa @positive @smoke @task1,passed,627,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-101,UI,P1,Positive,Logged-in user can open the account menu and see the email,@everstage-qa @positive @regression @smoke @task1,passed,603,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-102,UI,P1,Positive,/rest/user/whoami responds with the authenticated user after beforeEach login,@everstage-qa @functional @regression @task1,passed,520,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-103,UI,P1,Positive,Logout returns to a logged-out state,@e2e @everstage-qa @positive @regression @task1,passed,1023,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-110,UI,P1,Negative,Login button is disabled while either field is empty,@everstage-qa @negative @regression @task1,passed,362,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-111,UI,P1,Negative,Login fails with a wrong password,@everstage-qa @negative @regression @task1,passed,493,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-112,UI,P1,Negative,Login fails for an unregistered email,@everstage-qa @negative @regression @task1,passed,760,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-113,UI,P1,Negative,Whitespace-only credentials are rejected,@everstage-qa @negative @regression @task1,passed,901,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-114,UI,P1,Negative,Password case mismatch is rejected,@everstage-qa @negative @regression @task1,passed,1044,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-120,UI,P1,Security,DOCUMENTED VULN: SQL-injection email comment bypass logs in on default Juice Shop,@everstage-qa @regression @security @task1,passed,580,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-121,UI,P1,Security,XSS payload in email field is not executed,@everstage-qa @regression @security @task1,passed,584,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-122,UI,P1,Security,Error message does not disclose whether the email exists,@everstage-qa @regression @security @task1,passed,585,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-130,UI,P1,Boundary,Very long email input is handled without crashing,@boundary @everstage-qa @nonfunctional @regression @task1,passed,507,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-131,UI,P1,Boundary,Very long password input is handled without crashing,@boundary @everstage-qa @nonfunctional @regression @task1,passed,1093,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-140,UI,P1,Load,Load: 5 sequential failed logins in <10s do not lock or 5xx,@everstage-qa @load @nonfunctional @regression @task1,passed,1347,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1100,UI,P3,Positive,"Landing page renders header, search, and product list",,passed,435,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1101,UI,P3,Positive,About Us page is reachable from the side menu,,passed,463,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1102,UI,P3,Positive,Language picker exposes multiple languages,,passed,571,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1103,UI,P3,Positive,Score Board page is reachable directly via /#/score-board,,passed,330,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-700,UI,P1,Positive,End-to-end order: basket → address → delivery → payment → place order,@e2e @everstage-qa @functional @positive @smoke,passed,1972,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-701,UI,P2,Positive,Order confirmation surfaces a non-empty order id,@e2e @everstage-qa @functional @positive @regression,passed,1751,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-702,UI,P3,Positive,Placed order shows up in the user's order history,@e2e @everstage-qa @functional @positive @regression,passed,3306,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-710,UI,P2,Negative,Checkout button is unreachable when the basket is empty,@everstage-qa @functional @negative @regression,passed,496,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-711,UI,P2,Negative,DOCUMENTED UX: address selection is reset when navigating back from delivery,@everstage-qa @functional @negative @regression,passed,1869,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-720,UI,P2,Security,DOCUMENTED VULN: /address/select is reachable without auth on default Juice Shop,@everstage-qa @regression @security,passed,736,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-721,UI,P3,Positive,Direct navigation to /order-completion/<random> does not reveal another user's order,@everstage-qa @regression @security,passed,516,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-730,UI,P2,Boundary,Place an order with a high-quantity basket (3 of one item),@boundary @e2e @everstage-qa @regression,passed,1678,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1000,UI,P3,Positive,Clicking a product opens the detail dialog,,passed,616,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1001,UI,P3,Positive,Logged-in user can submit a review,,passed,949,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-1002,UI,P3,Positive,Closing the product dialog returns to the catalog,,passed,983,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-200,UI,P3,Positive,User can register with valid data,,passed,1534,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-201,UI,P3,Negative,Submit is disabled when required fields are empty,,passed,915,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-202,UI,P3,Negative,Repeat password mismatch keeps Register disabled,,passed,1224,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-203,UI,P3,Negative,Malformed email keeps Register disabled,,passed,1025,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-204,UI,P3,Negative,Password shorter than 5 chars is rejected (form-level),,passed,1053,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-205,UI,P3,Boundary,Boundary: password length of exactly 5 chars is accepted,,passed,1627,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-206,UI,P3,Negative,Re-registering an existing email is rejected,,passed,1520,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-400,UI,,,"Searching ""apple"" returns at least one product",,passed,420,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-401,UI,P3,Positive,Search returns the empty-state message for a nonsense query,,passed,415,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-402,UI,P3,Positive,Empty search shows the full catalog,,passed,426,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-403,UI,P3,Security,"XSS payload in search is rendered as text, not executed",,passed,799,0,
2026-05-09T08-44-16-780Z,2026-05-09T08:44:16.780Z,TC-UI-404,UI,P3,Positive,Long search term (200 chars) is handled without crash,,passed,319,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-001,API,,Positive,POST /api/Cards/ creates a card with unique details,@e2e @everstage-qa @functional @positive @smoke @task3,passed,167,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-002,API,,Positive,GET /api/Cards/ returns the newly created card in the list,@everstage-qa @functional @positive @smoke @task3,passed,45,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-003,API,,Positive,DELETE /api/Cards/{id} removes the card from the list,@e2e @everstage-qa @functional @positive @regression @task3,passed,67,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-004,API,,Security,GET /api/Cards/ list response masks the full card number (last 4 digits visible),@everstage-qa @functional @positive @regression @security @task3,passed,112,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-005,API,,Positive,Add card with maximum allowed expYear (2099),@everstage-qa @functional @positive @regression @task3,passed,27,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-101,API,,Negative,Reject card with expYear below allowed minimum,@everstage-qa @functional @negative @regression @task3,passed,27,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-102,API,,Negative,Reject card with expMonth above maximum,@everstage-qa @functional @negative @regression @task3,passed,37,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-103,API,,Security,Reject add-card request without auth token,@everstage-qa @negative @regression @security @task3,passed,19,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-104,API,,Negative,Reject card with expMonth below minimum (0),@everstage-qa @functional @negative @regression @task3,passed,93,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-105,API,,Boundary,Reject card at expYear boundary just below minimum (2079),@boundary @everstage-qa @functional @negative @regression @task3,passed,95,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-106,API,,Security,Reject add-card request with invalid bearer token,@everstage-qa @negative @regression @security @task3,passed,15,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-110,API,,Negative,DOCUMENTED VULN: Missing cardNum is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,24,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-111,API,,Negative,DOCUMENTED VULN: Missing expMonth is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,22,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-112,API,,Negative,DOCUMENTED VULN: Missing expYear is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,23,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-113,API,,Negative,Reject card with non-numeric expMonth string,@everstage-qa @functional @negative @regression @task3,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-114,API,,Boundary,Reject card with negative expMonth,@boundary @everstage-qa @functional @negative @regression @task3,passed,17,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-120,API,,Security,SQL-injection payload in fullName is stored as a literal string,@everstage-qa @regression @security @task3,passed,34,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-121,API,,Security,XSS payload in fullName is stored verbatim and not interpreted server-side,@everstage-qa @regression @security @task3,passed,23,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-122,API,,Security,Cannot create a card on another userId via mass-assignment,@everstage-qa @regression @security @task3,passed,24,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-123,API,,Security,Tampered JWT signature is rejected,@everstage-qa @regression @security @task3,passed,12,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-124,API,,Security,Oversized fullName payload (10KB) does not crash the server,@everstage-qa @nonfunctional @regression @security @task3,passed,30,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-125,API,,Security,Another user cannot read or delete this user's cards (IDOR probe),@everstage-qa @regression @security @task3,passed,64,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-130,API,,Boundary,expMonth=1 (lower valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,22,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-131,API,,Boundary,expMonth=12 (upper valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,25,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-132,API,,Boundary,expYear=2080 (lower valid bound) is accepted,@boundary @everstage-qa @functional @regression @task3,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-133,API,,Boundary,expYear=2100 (just past upper bound) is rejected,@boundary @everstage-qa @functional @regression @task3,passed,24,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-134,API,,Boundary,cardNum at 16-digit standard length is accepted,@boundary @everstage-qa @functional @regression @task3,passed,44,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-140,API,,Load,10 cards created concurrently all return 201,@everstage-qa @load @nonfunctional @regression @task3,passed,177,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-141,API,,Load,25 cards created sequentially all return 201,@everstage-qa @load @nonfunctional @regression @task3,passed,251,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-142,API,,,Single add-card P95 latency under 1500ms across 10 sequential calls,@everstage-qa @nonfunctional @regression @task3,passed,113,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-006,API,,Positive,GET /api/Cards/{id} returns the requested card,@everstage-qa @functional @positive @regression @task3,passed,23,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-115,API,,Negative,DOCUMENTED VULN: POST with an empty body is accepted on default Juice Shop,@everstage-qa @functional @negative @regression @task3,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-116,API,,Negative,POST with malformed JSON body is rejected,@everstage-qa @functional @negative @regression @task3,passed,13,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-117,API,,Security,POST with cardNum containing non-digit characters is normalized or rejected,@everstage-qa @negative @regression @security @task3,passed,18,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-118,API,,Boundary,POST with very short cardNum (4 digits) is rejected,@boundary @everstage-qa @functional @regression @task3,passed,15,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-119,API,,Boundary,POST with very long cardNum (32 digits) is rejected,@boundary @everstage-qa @functional @regression @task3,passed,15,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-126,API,,Negative,DELETE a non-existent card id is handled cleanly,@everstage-qa @functional @negative @regression @task3,passed,12,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-127,API,,Security,PUT /api/Cards/{id} must not silently mutate a stored card,@everstage-qa @negative @regression @security @task3,passed,31,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-128,API,,Security,POST with extra unknown fields ignores them (no mass-assignment),@everstage-qa @regression @security @task3,passed,28,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-150,API,,Negative,DOCUMENTED VULN: re-posting an identical card is accepted (no idempotency / no de-dup),@everstage-qa @functional @negative @regression @task3,passed,33,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-151,API,,Security,Concurrent identical-card POSTs do not crash the server,@everstage-qa @load @regression @security @task3,passed,27,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-152,API,,Positive,"Response shape is JSON-schema-stable (id, fullName, expMonth, expYear, cardNum)",@everstage-qa @functional @positive @regression @task3,passed,24,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-153,API,,Security,DOCUMENTED VULN: PATCH on /api/Cards/{id} crashes with 500 instead of returning 405,@everstage-qa @functional @negative @regression @security @task3,passed,27,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-154,API,,Negative,POST with text/plain Content-Type is rejected with 4xx,@everstage-qa @functional @negative @regression @task3,passed,13,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-155,API,,Boundary,"cardholderName with Unicode (हिंदी, 中文, emoji) is stored verbatim",@boundary @everstage-qa @functional @regression @task3,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-156,API,,Positive,Cross-layer: card created via API is visible to a fresh authenticated session,@e2e @everstage-qa @functional @positive @regression @task3,passed,31,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-600,API,,,POST /api/Addresss creates an address,,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-601,API,,,GET /api/Addresss returns the user addresses,,passed,53,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-602,API,,,DELETE /api/Addresss/{id} removes the address,,passed,29,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-603,API,,,Address creation without token is rejected,,passed,12,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-604,API,,,Boundary: ZIP code longer than 8 chars is rejected,,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-500,API,,,GET /rest/basket/{id} returns the user's basket,,passed,30,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-501,API,,,POST /api/BasketItems adds an item,,passed,35,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-502,API,,,Adding a basket item without auth returns 401,,passed,52,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-503,API,,,DOCUMENTED VULN: zero-quantity basket item is accepted,,passed,32,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-504,API,,,DOCUMENTED VULN: negative-quantity basket item is accepted,,passed,103,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1400,API,,Positive,GET /rest/captcha returns a math captcha and answer pair,@everstage-qa @positive,passed,13,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1401,API,,Security,DOCUMENTED VULN: /rest/captcha leaks the correct answer in the response,@everstage-qa @security,passed,10,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1402,API,,Positive,GET /rest/image-captcha returns an SVG payload (authenticated),@everstage-qa @positive,passed,24,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1403,API,,Security,GET /rest/image-captcha without auth is rejected,@everstage-qa @security,passed,4,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1300,API,,Positive,POST /api/Complaints creates a complaint,@everstage-qa @positive,passed,53,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1301,API,,Security,DOCUMENTED VULN: Complaint stored with UserId=null,@everstage-qa @security,passed,26,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1302,API,,Positive,GET /api/Complaints returns a list,@everstage-qa @positive,passed,21,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1303,API,,Security,Complaint without auth token is rejected,@everstage-qa @security,passed,12,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1304,API,,Security,XSS payload in complaint message is stored as a literal string,@everstage-qa @security,passed,25,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1000,API,,Positive,GET /api/Deliverys returns the catalog of delivery methods,@everstage-qa @positive,passed,19,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1001,API,,Security,DOCUMENTED VULN: GET /api/Deliverys is reachable without authentication,@everstage-qa @security,passed,4,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-800,API,,,POST /api/Feedbacks creates feedback with valid captcha,,passed,30,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-801,API,,,Wrong captcha answer is rejected,,passed,22,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-802,API,,,DOCUMENTED VULN: rating above 5 is accepted,,passed,34,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-803,API,,,DOCUMENTED VULN: rating below 1 is accepted,,passed,41,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-200,API,,,POST /rest/user/login returns a token for valid credentials,,passed,8,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-201,API,,,Login with wrong password returns 401,,passed,7,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-202,API,,,Login with non-existent email returns 401,,passed,7,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-203,API,,,Login without body fields returns an error,,passed,6,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-204,API,,,DOCUMENTED VULN: SQL injection in email field bypasses auth on default Juice Shop,,passed,12,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1600,API,,Positive,POST /rest/basket/{bid}/checkout returns an orderConfirmation id,@e2e @everstage-qa @functional @positive @smoke,passed,95,0,
2026-05-09T15-06-09-109Z,2026-05-09T15:06:09.109Z,TC-API-1601,API,,Positive,Order is retrievable via /rest/track-order/{id} after checkout,@e2e @everstage-qa @functional @positive @smoke,passed,154,0,
